,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature
26934,Cell,Twisted Sun,277013,2023-02-14 03:17:00,0.583,0.611,10.0,-15.342,0.0,0.0416,0.434,0.897,0.139,0.095,95.985,0FF4Q06y2h6z8d7eidlxcc,4.0
26937,Conscious Frequencies,The Realm of the Spirit Elves,468375,2023-02-14 03:51:00,0.499,0.62,10.0,-11.119,0.0,0.0348,0.00564,0.879,0.106,0.116,160.025,15uBgWfREGj82JnEzS7hJM,4.0
26938,Nexus Prime,Displacement,125000,2023-02-14 03:53:00,0.139,0.0146,3.0,-24.235,1.0,0.0502,0.901,0.884,0.119,0.0374,84.831,3Am5vhX7Lzm6tRAJriTGK3,4.0
26939,DJ KLAAK,Love,28430,2023-02-14 03:53:00,0.727,0.739,8.0,-3.805,1.0,0.0411,0.365,0.00137,0.161,0.533,93.005,2Xr1dTzJee307rmrkt8c0g,4.0
26957,Animato,Heart Beat (ASOT 878),40827,2023-02-14 05:53:00,0.484,0.937,7.0,-11.821,1.0,0.0458,0.00965,0.722,0.452,0.662,139.981,6uT3CGGp5SmiZgS0DbpQBZ,4.0
26971,Nomadic,A New Path,8978,2023-02-14 08:05:00,0.741,0.513,7.0,-8.76,1.0,0.0445,0.0256,0.43,0.103,0.309,91.973,3Xo7oZRNyeks97BBbToCt0,4.0
26972,Nomadic,Misguided,11471,2023-02-14 08:05:00,0.737,0.619,11.0,-9.936,0.0,0.0411,0.126,0.599,0.0747,0.158,110.004,7CbSMSzeTZYhCbNQceOfew,4.0
26973,Ingo Herrmann,Filtron,2046,2023-02-14 08:05:00,0.644,0.448,9.0,-13.925,0.0,0.0352,0.499,0.93,0.0936,0.626,89.985,2XdyqCjHiaxE1McK3V94Zf,4.0
26974,Nomadic,Wandering Mind,4993,2023-02-14 08:05:00,0.565,0.278,4.0,-17.852,0.0,0.0292,0.891,0.956,0.0956,0.0667,94.152,0SlajnFQpZN7Qi8lb8SFqS,4.0
26975,Ingo Herrmann,Colours,4925,2023-02-14 08:05:00,0.391,0.692,1.0,-6.543,0.0,0.0462,0.0946,1.58e-05,0.191,0.56,180.029,2Po9qEuVnsXFH2D3BLLEUU,4.0
26978,Ingo Herrmann,Deepdown,3651,2023-02-14 08:05:00,0.565,0.26,2.0,-13.976,1.0,0.0374,0.149,0.841,0.118,0.129,159.968,79J6d7HOCGwCufYt0VdwwM,4.0
26979,Ingo Herrmann,Synthetico,2604,2023-02-14 08:05:00,0.662,0.413,4.0,-14.186,0.0,0.0503,0.949,0.837,0.0801,0.486,89.99,06LXWo713MNJ1qjfw4tNgT,4.0
26980,Ingo Herrmann,Crystal Clear,4491,2023-02-14 08:05:00,0.646,0.911,7.0,-6.683,1.0,0.0548,0.00486,0.505,0.0588,0.244,126.037,4z8JCLFf8ML8jLxoaLX1p3,4.0
26981,Shivanam,Daydreams,8082,2023-02-14 08:06:00,0.573,0.572,1.0,-7.787,1.0,0.0545,0.00933,0.0201,0.196,0.0506,74.844,1T4ElyT6vfis7g5zutwOt3,4.0
26982,Shivanam,Journey To Axum,12843,2023-02-14 08:06:00,0.43,0.84,2.0,-7.645,1.0,0.084,0.0083,0.908,0.302,0.0666,81.06,6CC5NhJWxYJPGuCvQOOVz6,4.0
26983,Nomadic,Tribes,5218,2023-02-14 08:06:00,0.803,0.65,2.0,-8.573,1.0,0.0614,0.12,0.772,0.0992,0.425,109.002,0YFYnrdp2OY7TeAEEAoHr1,4.0
26984,Shivanam,Shiva Dubspace,9957,2023-02-14 08:07:00,0.629,0.881,7.0,-5.998,0.0,0.0288,0.00878,0.294,0.768,0.778,119.996,7msViEJ3aMS0LBwpAV46Dw,3.0
26985,Shivanam,Guru Ina TukTtuk,4000,2023-02-14 08:07:00,0.602,0.845,7.0,-5.966,1.0,0.043,0.00867,0.805,0.207,0.0385,107.019,6HQoaQ6r3K0hwPEndZsaaG,4.0
26986,Shivanam,Train To The Mountains,59204,2023-02-14 08:08:00,0.392,0.828,7.0,-8.145,1.0,0.0517,0.0349,0.801,0.0889,0.311,129.976,7yS1NEeXajVL2gY2bGfSwK,4.0
26987,Liquid Bloom,Corazón de Gaia,233519,2023-02-14 08:12:00,0.809,0.649,7.0,-10.37,1.0,0.0883,0.0186,0.472,0.408,0.372,106.023,6x59tbYFvXZlP020mR0xqq,4.0
26991,Geju,Stay still,413207,2023-02-14 08:41:00,0.877,0.54,2.0,-11.016,1.0,0.178,0.0192,0.832,0.101,0.0818,105.975,4TDSuf4HWEpavK2odpyuK4,4.0
26992,Sariel Orenda,Niendo - Mushina Remix,331360,2023-02-14 08:47:00,0.59,0.671,9.0,-9.311,0.0,0.0541,0.0414,0.535,0.136,0.165,192.024,128XHxP9oLAYduF7i8Hem2,4.0
26993,El Búho,Medusa,243446,2023-02-14 08:51:00,0.824,0.273,10.0,-13.633,0.0,0.365,0.0855,0.92,0.0974,0.352,85.049,63y0uv7hGZd5DU0ESLhPrQ,4.0
26994,Liquid Bloom,The Mycelium is Listening - CALAGNA Remix,418000,2023-02-14 09:02:00,0.676,0.79,7.0,-8.708,1.0,0.0344,0.000557,0.545,0.0785,0.0765,119.986,3RjIDBoTOsIvMaizQQYyWH,4.0
27002,Subaqueous,Insistent Shades (feat. Kalpataru Tree),288000,2023-02-14 09:59:00,0.694,0.341,7.0,-14.483,1.0,0.0664,0.61,0.851,0.0858,0.412,140.026,6BZQG2nSLRIdjbkLygxoM9,4.0
27007,Geju,Implexus,443204,2023-02-14 10:33:00,0.782,0.498,2.0,-9.121,1.0,0.05,0.359,0.934,0.13,0.103,102.999,5tHQ1jEMCfCjcGsdcH1CuH,4.0
27009,Desert Dwellers,One That Shows the Way - Somatoast Remix,6976,2023-02-14 10:34:00,0.795,0.545,10.0,-8.023,0.0,0.0455,0.0322,0.906,0.102,0.158,110.0,0w8ORSX6vMlb3MrqoUlkrn,4.0
27010,El Búho,Tlacotlan,3888,2023-02-14 10:34:00,0.616,0.453,6.0,-13.806,0.0,0.0412,0.639,0.317,0.131,0.426,90.079,2IaK9nX9hppWtGD1a2Qvwc,4.0
27011,Trippin Jaguar,Passage,4255,2023-02-14 10:34:00,0.837,0.535,6.0,-12.191,0.0,0.109,0.709,0.871,0.569,0.873,134.022,611fOS9r75auOccJS0yXx5,4.0
27013,Tahüm,Ma'at,2497,2023-02-14 10:34:00,0.645,0.728,0.0,-7.841,1.0,0.0569,0.00678,0.759,0.271,0.576,170.034,6BNgy3Q6w7veQ2JOGZJrPM,4.0
27015,Ancestral Elephants,Infinitum,1556,2023-02-14 10:43:00,0.756,0.748,2.0,-8.741,1.0,0.0444,0.836,0.719,0.0955,0.618,149.975,5yfekLWYE9713nZmxVyrMQ,4.0
27017,AkizzBeatzz,Ain Hijla - Baru Remix,1344,2023-02-14 10:43:00,0.933,0.403,2.0,-11.323,1.0,0.159,0.25,0.416,0.0851,0.425,105.003,6aUTCiJFcFEqAFXhpYCDEp,4.0
27019,Kaya Project,Souls Entwined - Globular Remix,77339,2023-02-14 10:44:00,0.539,0.679,0.0,-8.138,1.0,0.0303,0.00236,0.619,0.0677,0.351,158.036,3qCWy8RMREetYTbrXuroz3,4.0
27020,Nomadic,Voyage,2627,2023-02-14 10:44:00,0.606,0.913,8.0,-6.039,0.0,0.0351,0.246,0.00696,0.34,0.838,123.58,2d8D7uk3tbAThjRkdfrx9c,4.0
27021,Poranguí,Canto de la Selva - Baptiste Sejourne Remix,2212,2023-02-14 10:44:00,0.597,0.753,7.0,-7.799,1.0,0.0284,0.0116,0.0386,0.114,0.171,90.009,2hpIAq2pYAThhpSboSupfS,4.0
27022,Mose,Estrellas,3321,2023-02-14 10:44:00,0.697,0.56,5.0,-9.844,1.0,0.0575,0.419,0.439,0.698,0.198,90.996,4xJCiYdlOLjXHptveQssFm,4.0
27023,Tahüm,Lineal Echoes,4966,2023-02-14 10:44:00,0.698,0.668,5.0,-9.931,0.0,0.0415,0.368,0.876,0.194,0.0462,119.98,5lhzCg4VQwQUuJRUegsfmc,4.0
27025,Liquid Bloom,Ceremony of the Heart,528000,2023-02-14 10:57:00,0.112,0.346,5.0,-16.803,1.0,0.0425,0.428,0.764,0.644,0.0386,56.313,4hcUu1QluP7pMw5Jrjojjb,4.0
27026,Liquid Bloom,Cave Dwellings,174816,2023-02-14 11:00:00,0.178,0.191,0.0,-23.337,1.0,0.037,0.689,0.953,0.0811,0.0667,96.892,4Y7tTSAnFEKdM01pf9wWWp,4.0
27058,Alexander Belousov,Radhe Govinda (Alexander Belousov Radio Cut),180967,2023-02-14 18:37:00,0.722,0.823,10.0,-6.502,0.0,0.05,0.00434,0.836,0.101,0.679,124.002,0UrAo4Q8EtrGwDfMyTXiyc,4.0
27069,In'R'Voice,The Rocket II,6371,2023-02-14 19:33:00,0.529,0.626,0.0,-4.487,0.0,0.0262,0.0342,0.503,0.0964,0.326,81.985,3AU3BnOmMYzn7SSzHPCWUr,4.0
27070,KLIMENT,Forest of Wishes - Remastered Version,2868,2023-02-14 19:33:00,0.567,0.754,0.0,-9.196,1.0,0.0341,0.0121,0.863,0.493,0.11,100.995,0N6toC1hhVnGq45pqEPLHN,4.0
27072,Unusual Cosmic Process,Elusive Radiant,502956,2023-02-14 19:49:00,0.731,0.88,7.0,-7.257,1.0,0.0415,0.0655,0.793,0.11,0.118,115.005,6asSdhe0rw7lWqFqZkEFcW,4.0
27074,AstroPilot,Svar-Ga,51996,2023-02-14 23:25:00,0.549,0.656,7.0,-11.685,1.0,0.0373,0.00151,0.833,0.128,0.0348,112.003,2q9Z9pxZPNwr8GcaZl3FZA,4.0
27075,Solfeggio and the Seas (SolfeggiOceaniX),Solfeggio Frequency 285-Hz for Bodily Regeneration and Optimistic Well-Being,187360,2023-02-15 00:09:00,0.205,0.026,2.0,-35.05,1.0,0.0416,0.996,0.972,0.0846,0.0337,91.55,50pBKeDQE9kq33z3I6xPiw,3.0
27080,Desert Dwellers,View From Laniakea - Whitebear's Vantage Point,32006,2023-02-15 03:05:00,0.655,0.742,9.0,-9.945,1.0,0.0391,0.0831,0.699,0.0799,0.148,112.009,5rJmWJVxaSMmI43dnYCUbl,4.0
27081,U108,Vakratunda,353428,2023-02-15 03:10:00,0.627,0.619,0.0,-8.378,1.0,0.0395,0.0247,0.656,0.177,0.183,160.055,22QUW0RiNHrr8eKN2wkSje,4.0
27122,Mose,Shante Ishta,134187,2023-02-15 15:12:00,0.682,0.698,3.0,-8.754,1.0,0.0347,0.426,0.311,0.567,0.545,97.994,2i6MRlrgVZKbW98BNEQdAC,4.0
27123,Mose,Cura Corazón,6041,2023-02-15 15:12:00,0.612,0.555,8.0,-10.585,1.0,0.0306,0.0643,0.858,0.099,0.209,103.006,0jWnhL24bS6OdEtgw56E2X,4.0
27129,Mose,Ushtayana,391710,2023-02-15 16:41:00,0.801,0.546,5.0,-9.668,0.0,0.0486,0.322,0.813,0.0613,0.161,99.996,4e53MZPWttKqPHAQPpZ2r1,4.0
27131,Populous,Banda,197560,2023-02-15 16:48:00,0.764,0.466,10.0,-9.786,0.0,0.0902,0.42,0.914,0.0931,0.221,94.005,6YShNhG2emvYQeh5nSMpiX,4.0
27132,Jai Cuzco,Chemicals,201230,2023-02-15 16:52:00,0.682,0.613,10.0,-7.687,1.0,0.0427,0.482,0.0,0.109,0.451,140.067,6I7qz19J2Xl9cDF3MppHC7,3.0
27134,Kaleema,Ambrosía,76625,2023-02-15 17:18:00,0.288,0.176,2.0,-16.378,0.0,0.0415,0.93,0.877,0.11,0.146,132.23,4PlW2f4VzyzKo7PXVLyfG0,4.0
27136,Peace Sine,Lost Horizon,178311,2023-02-15 17:25:00,0.755,0.391,7.0,-13.868,1.0,0.0689,0.509,0.903,0.0937,0.255,140.019,0O87JewOrhUFFkskCZvVDz,4.0
27137,Kumea Sound,Eidólon (Dante's Song),136108,2023-02-15 17:32:00,0.532,0.146,0.0,-19.172,1.0,0.0569,0.924,0.929,0.656,0.402,79.409,30T5TBbakXCeAyV5LSqhJr,4.0
27138,Lemon And Soul,La Mar,75576,2023-02-15 17:34:00,0.392,0.5,3.0,-15.035,1.0,0.22,0.474,0.0826,0.348,0.488,135.466,2CTXt7OUuy5yt8TDFo7QNj,5.0
27140,Rumbo Tumba,Alta Magia,54158,2023-02-15 17:37:00,0.72,0.461,0.0,-8.751,1.0,0.0444,0.446,0.0591,0.205,0.373,85.005,21QcJBuFT4lD0ECb0w9peY,4.0
27212,Rusha & Blizza,Lele,249776,2023-02-16 13:09:00,0.682,0.457,0.0,-10.369,1.0,0.0341,0.645,0.927,0.137,0.493,137.961,28o30V9KGMOaOVOHeiheaT,4.0
27213,Rusha & Blizza,Ek Shaam,146552,2023-02-16 13:13:00,0.608,0.438,9.0,-12.424,0.0,0.0497,0.565,0.000883,0.0821,0.284,94.934,3YNIzKCkC5UwMUj2pfb71h,4.0
27214,Rusha & Blizza,Hichki,163371,2023-02-16 13:16:00,0.562,0.453,4.0,-10.977,0.0,0.175,0.345,0.000302,0.172,0.0811,117.995,00VCKHzjjjBs2rtTk8BDBh,4.0
27215,Rusha & Blizza,Jethana,145894,2023-02-16 13:18:00,0.655,0.357,0.0,-11.93,1.0,0.32,0.397,0.0294,0.0893,0.314,102.184,2QHfBik4ITWlBGqKrSK36l,4.0
27216,Desert Dwellers,Saraswati's Twerkaba - David Starfire Remix,239402,2023-02-16 13:22:00,0.533,0.721,9.0,-7.899,1.0,0.0436,0.000847,0.819,0.0856,0.161,179.968,22Rv0604RkrDx1kgLkEtaj,4.0
27217,Advaita,Mo Funk (Indo-Western Fusion),99567,2023-02-16 13:25:00,0.574,0.677,7.0,-8.009,0.0,0.0638,0.476,0.0759,0.0877,0.661,169.899,3UwvtlbJbexgUmBtxVLJCp,4.0
27218,Fake Tattoos,Welcome to the East - VIP Mix,328270,2023-02-16 13:30:00,0.773,0.765,2.0,-6.43,1.0,0.0408,0.024,0.266,0.0798,0.0788,125.018,4PXHgOONI7NWz6DPjGDE9X,4.0
27220,Lifafa,Din Raat,10695,2023-02-16 13:32:00,0.596,0.73,7.0,-10.929,0.0,0.039,0.0225,0.385,0.274,0.074,123.02,3i11tRylj2Z0J4VO4XXnp7,4.0
27221,The Rad Hatter,Through The Night,13171,2023-02-16 13:47:00,0.802,0.731,5.0,-7.779,0.0,0.0486,0.0198,0.739,0.113,0.34,123.018,6X4wUoTKbLLfpF9yPqGTZh,4.0
27228,Magaziine,Flowers / When I Was Your Man Mashup,25365,2023-02-16 23:40:00,0.786,0.7,0.0,-6.123,1.0,0.0379,0.561,0.0,0.0965,0.933,118.084,42lBeCHwd3fzXTPGX7HcOf,4.0
27236,E-Mantra,Silence,348266,2023-02-17 00:35:00,0.52,0.761,4.0,-3.093,1.0,0.0853,0.256,4.96e-06,0.17,0.286,141.971,7vGuf3Y35N4wmASOKLUVVU,4.0
27238,Neuroq,Irreversible,332387,2023-02-17 00:44:00,0.823,0.698,10.0,-9.58,0.0,0.0612,0.339,0.872,0.0897,0.227,122.013,5dhrGi8mhNpT8949MbgW9v,4.0
27241,Stan Kolev,Dreamfields - Original Mix,458780,2023-02-17 02:40:00,0.795,0.485,6.0,-11.738,0.0,0.0708,0.0106,0.872,0.0747,0.0375,123.005,4j73ByNi76RuYLuw3rYRtQ,4.0
27242,Stan Kolev,Dreamfields - Dub Mix,458780,2023-02-17 02:47:00,0.791,0.494,6.0,-12.068,0.0,0.0686,0.0114,0.883,0.0761,0.037,123.008,3dmcqM0dXXEfKYo495XcQr,4.0
27259,T3NZU,Falling,33458,2023-02-17 13:29:00,0.785,0.431,10.0,-8.756,0.0,0.0364,0.123,0.0,0.0887,0.236,127.085,26XaOsDMbl0e1cVKYfkz6w,4.0
27269,Unusual Cosmic Process,Atolla Wyvillei - Revisited And Remastered 2023,18518,2023-02-17 17:27:00,0.45,0.638,7.0,-7.661,0.0,0.0301,0.108,0.885,0.303,0.156,140.032,3sMmPzqhobCi3ZSpuQY5yr,4.0
27274,Abakus,Another Life Is In Your Reach,10243,2023-02-17 19:57:00,0.518,0.628,7.0,-14.526,0.0,0.0408,0.0175,0.867,0.271,0.513,178.016,4JTmK4FvK3I4i08Z6zIDPk,4.0
27276,Sergio Walgood,Dark Matter,412800,2023-02-17 20:11:00,0.31,0.316,2.0,-11.656,1.0,0.0408,0.296,0.726,0.209,0.0331,122.909,0pCI9YOcvCXxLcL4A17z0Q,1.0
27282,Officialtygooo,Upsider,70641,2023-02-17 20:50:00,0.565,0.578,0.0,-9.217,0.0,0.0319,0.283,0.9,0.115,0.251,149.984,6JckXn0NVnYEBnl42ohBaI,4.0
27283,David Devanagari,Generalife,17925,2023-02-17 20:51:00,0.802,0.724,2.0,-10.063,1.0,0.0584,0.00487,0.0366,0.0454,0.182,111.986,4yzrcXkNOQQ0bzxQwT49tA,4.0
27286,Slowly Rolling Camera,Nature's Ratio,117946,2023-02-17 21:00:00,0.0,0.0473,7.0,-16.737,1.0,0.0,0.979,0.959,0.187,0.0,0.0,1MSRIh0BHzrMMUQGlV6I5o,0.0
27287,Bonobo,Fold,335383,2023-02-17 21:06:00,0.792,0.861,2.0,-6.838,1.0,0.0476,0.0472,0.838,0.107,0.0888,127.999,3yaAqfGcXeC02j88iaoebG,3.0
27288,SONRIE,Modern Day - Interlude,67200,2023-02-17 21:07:00,0.57,0.6,1.0,-12.255,1.0,0.0341,0.231,0.931,0.145,0.359,125.004,2m9b6yBaElS7K9jCJqPRxy,4.0
27290,Catching Flies,Satisfied (Ambient Reprise),6714,2023-02-17 22:33:00,0.386,0.304,4.0,-12.215,0.0,0.0531,0.892,0.749,0.102,0.057,122.001,2k5SEAK05D29ZkqbnFgIVL,4.0
27292,Matt Fax,To The Ground,233440,2023-02-17 22:40:00,0.556,0.855,6.0,-8.916,1.0,0.0693,0.0137,0.323,0.202,0.0534,123.989,2InrK5IWeTPIVRZQPOEDIO,4.0
27294,DubVision,Electricity,154285,2023-02-17 22:45:00,0.725,0.859,6.0,-6.19,1.0,0.0542,0.0112,0.423,0.0831,0.4,125.969,0NNSpmyyr0I4lrMaXS8Tba,4.0
27297,Kx5,Escape (feat. Hayla),240445,2023-02-17 22:54:00,0.659,0.798,9.0,-6.933,0.0,0.0749,0.175,0.000379,0.708,0.15,126.064,3KAExCnsrlAw9ugJcA1QDH,4.0
27298,Tülpa,Sentient,11702,2023-02-17 22:57:00,0.769,0.58,10.0,-13.436,0.0,0.0599,0.0852,0.907,0.109,0.0396,123.014,769s9mFyge2Oi4yUuCQFiA,4.0
27299,Adam K,Twilight vs Breathe (feat. HALIENE & Matthew Steeper),26377,2023-02-17 22:57:00,0.523,0.607,10.0,-10.471,0.0,0.0386,0.000605,0.0717,0.218,0.202,132.975,6J3ndIjwESvBoOWu6RaDyB,4.0
27302,Oliver Smith,Shadows,202440,2023-02-17 23:15:00,0.658,0.576,10.0,-10.976,0.0,0.036,0.0913,0.393,0.107,0.593,114.029,7aLYQgzGLy8duSSdTJa1ik,4.0
27304,RY X,Only (Kaskade x Lipless Remix),252295,2023-02-17 23:23:00,0.448,0.576,7.0,-5.568,0.0,0.053,0.0778,0.117,0.126,0.101,174.039,3Zr4ARt0R9K8kQ8EqfUmZt,3.0
27305,The xx,Chained - LIAR Remix,247568,2023-02-17 23:27:00,0.711,0.602,9.0,-11.59,0.0,0.049,0.379,0.436,0.198,0.323,118.981,1WvYxQykQHKGu7yFaIMPx3,4.0
27306,Priyansh Srivastava,Sanware,297000,2023-02-18 00:15:00,0.383,0.389,4.0,-9.163,1.0,0.0309,0.753,0.0,0.115,0.303,104.902,4qBHgJWDMuWhgWwp2FFz7z,3.0
27307,Anirudh Sharma,Raaton Main,61855,2023-02-18 00:16:00,0.573,0.597,0.0,-8.968,1.0,0.0474,0.491,8.94e-06,0.567,0.86,97.023,3f43OjMp7cTWMlL5bURMk6,4.0
27308,Antariksh,Fanaah,35516,2023-02-18 00:17:00,0.656,0.868,3.0,-6.342,1.0,0.0484,0.00881,4.48e-05,0.0677,0.665,134.991,0tjX1dX2EgNtpNyDwkVdXP,4.0
27314,Late Night Alumni,Love Song - Kaskade's Redux Remix,34,2023-02-18 00:48:00,0.828,0.752,9.0,-6.564,0.0,0.0542,0.00947,0.0394,0.0551,0.321,123.991,68sjQ3l3Z8sdQCF7ErgeiP,4.0
27326,The Touré-Raichel Collective,Gassi Gabbi,26474,2023-02-18 04:19:00,0.732,0.464,9.0,-12.303,1.0,0.158,0.918,0.853,0.105,0.796,108.903,2N1vb65bJVZbNp6052BGso,4.0
27329,AstroPilot,Drifting Away,124000,2023-02-18 04:28:00,0.762,0.529,8.0,-7.973,0.0,0.0461,0.0282,0.545,0.076,0.564,116.013,6lppAaNhgh9dqfhQDyKTvd,4.0
27331,En Voice,Orange Moon,271751,2023-02-18 04:56:00,0.579,0.639,9.0,-9.471,0.0,0.0306,0.000246,0.812,0.101,0.0948,99.332,7pEnIUMJNvNvygFNRXpGnD,4.0
27332,Kaya Project,The Child Within - Tenet Audio Remix,236065,2023-02-18 05:00:00,0.579,0.867,1.0,-8.562,0.0,0.0364,0.00206,0.867,0.11,0.135,121.986,6T31oDX5rNX5eM3o25GZxo,4.0
27334,AstroPilot,Sunrise At The Summit,2815,2023-02-18 05:05:00,0.161,0.192,2.0,-18.647,1.0,0.037,0.937,0.978,0.1,0.0361,108.859,3RMRjQZ16Gr1cy9FTH4F6Y,5.0
27335,Desert Dwellers,Yoga Dub Mystic - Eastern Sun Remix,86686,2023-02-18 05:05:00,0.647,0.554,7.0,-8.649,0.0,0.0252,0.827,0.94,0.125,0.0691,129.973,0mx7kobZ0QaAzwR39V6Ytc,4.0
27339,Kaya Project,Beware The Drunken Master,4757,2023-02-18 05:10:00,0.641,0.737,11.0,-9.36,0.0,0.0485,0.0038,0.552,0.491,0.329,93.978,3CFby19n2j9tqqhugLYwQY,4.0
27341,Krusseldorf,Reboot Jam,6143,2023-02-18 05:10:00,0.585,0.421,8.0,-15.834,1.0,0.0318,0.764,0.884,0.0987,0.0391,126.996,2lSYYwGoLRksGYTfFCwnHz,4.0
27342,AstroPilot,Endless,6720,2023-02-18 05:10:00,0.483,0.268,10.0,-11.809,1.0,0.0257,0.866,0.0163,0.145,0.182,93.47,5iwyLsQ5yjnCaRrJGyAPZM,4.0
27346,Desert Dwellers,Snake Charmer - Desert Sands Dub,14485,2023-02-18 05:11:00,0.417,0.612,11.0,-11.697,0.0,0.032,0.0181,0.906,0.0849,0.0566,73.989,5ShWv3A5Awdd56Y5Ly6XRP,4.0
27347,Stellardrone,Red Giant,5546,2023-02-18 05:11:00,0.498,0.63,10.0,-8.53,0.0,0.0368,0.0328,0.829,0.0926,0.194,160.005,66qXeOxetftqPPJSOznljQ,4.0
27348,AstroPilot,"The New Trigger, Pt. 1",3498,2023-02-18 05:11:00,0.451,0.659,5.0,-12.801,1.0,0.0353,0.0847,0.85,0.0972,0.0386,120.002,1FMMS7gCOqidAB39FX4D3Y,4.0
27350,Solar Fields,Phase 09 - Sombrero,345170,2023-02-18 05:20:00,0.459,0.35,7.0,-15.912,0.0,0.0356,0.0407,0.81,0.137,0.037,89.89,4uKzc4cK3OOzVPluOAoBj2,3.0
27351,Tripswitch,Tachyon,157333,2023-02-18 05:23:00,0.255,0.404,4.0,-14.335,1.0,0.036,0.702,0.868,0.106,0.318,100.378,3czHllN72BPR9GUrSYqNU8,3.0
27352,AstroPilot,Down The Memory Lane - Ambient Rework,189333,2023-02-18 05:26:00,0.21,0.363,5.0,-15.519,0.0,0.0336,0.653,0.989,0.105,0.0395,90.885,7nad4FdiHw5Uk7iOvO2pov,4.0
27353,Stellardrone,Messier 45,26858,2023-02-18 05:26:00,0.188,0.398,5.0,-13.548,0.0,0.0413,0.000695,0.971,0.15,0.0373,62.168,6u7QAZsXF9NcQ5lJIYvDL2,4.0
27391,Deva Premal & Miten with Manose,Om Kumara Mantra (Innocence),617,2023-02-18 10:44:00,0.667,0.316,10.0,-14.69,0.0,0.0337,0.805,0.489,0.0929,0.495,129.981,5YhEb3KfXITDCpN58dC61x,4.0
27421,Sachet Tandon,Shiv Tandav Rock Version (Aigiri Nandini),20501,2023-02-18 18:38:00,0.489,0.829,0.0,-3.653,1.0,0.0371,0.116,0.0,0.359,0.275,149.978,1C38ekeKOHH4t1vOlCuuLT,4.0
27422,Jeetu Sharma,Har Har Shambhu Shiv Mahadeva,272421,2023-02-18 18:42:00,0.726,0.705,6.0,-6.469,0.0,0.0261,0.537,1.04e-05,0.0448,0.581,90.001,0aA3jlllhKSEiXTmGPGSWz,4.0
27423,Sanju Rathod,Mera Shambhu,1635,2023-02-18 18:43:00,0.695,0.385,10.0,-11.552,1.0,0.0309,0.723,3.35e-05,0.0814,0.642,98.0,1pOl9rZflIy6uvgBUesFb0,4.0
27424,Suresh Wadkar,Om Jai Shiv Omkara,266210,2023-02-18 18:47:00,0.453,0.506,10.0,-10.27,1.0,0.0272,0.725,0.158,0.113,0.236,110.966,2gfXqVOUJUFSsX49b4fB79,4.0
27425,Salim–Sulaiman,Shambho,234318,2023-02-18 18:52:00,0.605,0.613,8.0,-8.947,0.0,0.0314,0.00323,0.828,0.365,0.0545,99.979,1hTSY4sDsfjILmM5V5rF24,4.0
27426,Jubin Nautiyal,Mere Baba,49409,2023-02-18 18:53:00,0.605,0.768,1.0,-5.684,1.0,0.0278,0.235,0.0,0.152,0.629,80.971,0CguRnSNJQQR5ydaT8vU7R,4.0
27449,Depeche Mode,Enjoy the Silence,18186,2023-02-19 05:39:00,0.38,0.591,0.0,-11.966,0.0,0.0321,0.348,0.0146,0.127,0.22,113.003,1EjQRTG53jsinzk2xlVVJP,4.0
27450,Depeche Mode,Ghosts Again,82081,2023-02-19 05:39:00,0.589,0.748,6.0,-4.767,0.0,0.0259,0.000438,0.0349,0.16,0.334,115.01,3TiVl5igD6Z5Pw6R5sp8YV,4.0
27456,Ingo Herrmann,Discovery,6719,2023-02-19 08:26:00,0.576,0.324,1.0,-12.895,0.0,0.0378,0.905,0.925,0.101,0.133,155.06,5bO33fxvcGqZp7Pw3zIQsj,4.0
27461,Surya Bharadwaj,Love Bite - Instrumental,255024,2023-02-19 08:35:00,0.22,0.0688,0.0,-24.817,1.0,0.035,0.986,0.924,0.101,0.0553,179.721,6DQXhbBSvYdyoKw0bEGbuy,4.0
27462,Surya Bharadwaj,Never Ending - Instrumental,164414,2023-02-19 08:52:00,0.603,0.258,5.0,-17.482,1.0,0.0404,0.972,0.754,0.148,0.352,93.984,5eVjTB40he9BdBSUkwD92c,4.0
27465,David Minasian,The Sound of Dreams (Second Movement),17346,2023-02-19 16:42:00,0.421,0.594,0.0,-8.033,1.0,0.0314,0.000701,0.765,0.26,0.385,85.696,6tKYydTK2vWKusCbXVFLBf,3.0
27466,Neil Zaza,Prelude,1681,2023-02-19 16:42:00,0.269,0.11,0.0,-27.095,1.0,0.0429,0.994,0.868,0.116,0.131,121.897,2nbMCBBmKc3B6A30jYPmpD,4.0
27467,Jeff Kollman,Homage to King Edward,12310,2023-02-19 16:42:00,0.348,0.259,4.0,-11.711,0.0,0.0417,0.273,0.946,0.162,0.287,177.557,7BZGvDk6sBA9CmPcBRYhuE,3.0
27505,RY X,Colorblind (WhoMadeWho Remix),435653,2023-02-19 21:49:00,0.805,0.517,1.0,-11.959,1.0,0.046,0.00446,0.305,0.0872,0.327,115.995,6otJlwlxQNWiqkkSPIh5Ul,4.0
27507,Liquid Bloom,The Mycelium is Listening - Illusive Tuna Remix,435255,2023-02-19 22:00:00,0.695,0.611,4.0,-9.274,1.0,0.121,0.119,0.296,0.232,0.341,80.05,7jN1jXBTiw53WWps8Lj4PW,4.0
